symbol_a,symbol_b,group,distance,beta,alpha,coint_p,bh_bar,bh_pass,hurst,half_life,sigma_bps,crossings,lots_a,lots_b,notional_a,notional_b,beta_effective,lot_error,lot_size_known,min_notional_for_lot_gate,cost_hard_bps,cost_allin_low_bps,cost_allin_high_bps,cost_coverage,z_today,gate_sigma,gate_half_life,gate_hurst,gate_lot,admitted,mwpl_ban_screen,event_screen
LTM,WIPRO,optics-18,2.2147523485152387,1.064476360451367,2.7723362605924065,0.45827178263245477,0.041210374639769454,False,0.42859552829465114,18.052682261335455,632.8657080397318,25,1.0,2.0,701250.0,1085700.0,1.5482352941176472,0.45445718819077696,True,1300000.0,15.671647058823531,21.66,34.40117647058824,36.793259589875305,2.279552747202566,True,False,True,False,False,unchecked,unchecked
COLPAL,MARICO,optics-10,7.075749391263242,-0.3766624525272556,10.163612286091931,0.26138562960755174,0.024495677233429394,False,0.5312317974754979,13.053697674603718,538.5159157356902,35,2.0,1.0,1004795.0,995580.0,-0.9908289750645654,1.630548833355956,True,2300000.0,12.243598196647078,16.922046288048804,26.876191163371633,40.073826864991915,-2.259666619256317,True,False,False,False,False,unchecked,unchecked
BAJAJ-AUTO,TMPV,optics-11,17.50230228467303,-0.3324625591080841,11.134761934424423,0.7639602836244646,0.07406340057636888,False,0.5326112808116875,30.058741507419082,747.1871781840061,19,1.0,1.0,893250.0,511039.99999999994,-0.5721130702490903,0.7208345859573784,True,4100000.0,9.668495382031907,13.36296109711727,21.22352644836272,70.41121841857225,2.2417212232388626,True,False,False,False,False,unchecked,unchecked
OFSS,PERSISTENT,optics-18,12.307245034410336,-0.2941651945250523,11.594406290062333,0.9280411437381706,0.09106628242074928,False,0.5341517737130919,189.40698519509198,1647.4519126467003,15,1.0,1.0,1219000.0,734375.0,-0.6024405250205086,1.0479667079349264,True,1900000.0,9.855009228876128,13.620744462674322,21.632947087776863,152.3095217643786,2.2268704632010192,True,False,False,False,False,unchecked,unchecked
IOC,PETRONET,optics-16,3.0296466289317605,1.17499322358407,-1.5950757766928225,0.9535054063934846,0.09193083573487032,False,0.32043415343233317,27.759998788116448,698.5240732835972,14,1.0,2.0,668362.5,1109600.0,1.6601769249471656,0.4129246804361514,True,1200000.0,16.36008808842507,22.61150386205091,35.91238848678674,38.901565878337806,-2.2098148405055174,True,False,True,False,False,unchecked,unchecked
NMDC,SAIL,optics-12,5.987847261677914,0.47702475835374497,1.9936384834985457,0.0023936379250062067,0.00028818443804034583,False,0.34711911436621723,4.999261588070023,262.52671461019804,40,2.0,1.0,1171260.0,940000.0,0.8025545139422502,0.6824168974204556,True,3900000.0,11.08571026074484,15.321713368509128,24.33448593822038,21.57651616530487,-2.2063034264875556,True,True,True,False,False,unchecked,unchecked
LTM,TCS,optics-18,1.4588213118821618,1.0520187552321631,0.18973418161505332,0.23554968544955684,0.02219020172910663,False,0.33345526953561677,12.725036621397786,445.0946461142355,31,1.0,2.0,701250.0,1053900.0,1.5028877005347594,0.4285750069190515,True,1300000.0,15.392759358288771,21.274545454545454,33.78898395721925,26.345547807994265,2.199277190888677,True,False,True,False,False,unchecked,unchecked
CUMMINSIND,SIEMENS,optics-2,7.7694229619099,1.2540274182546374,-1.7217870439868888,0.35083712393666333,0.0314121037463977,False,0.45179063594279734,15.795006309881868,692.1538628317801,14,1.0,2.0,1038600.0,1431150.0,1.3779607163489314,0.09882822041226584,True,900000.0,14.624458405545928,20.212666088965914,32.10246967071057,43.121533634733574,-2.1918247572684515,True,False,True,True,False,unchecked,unchecked
ETERNAL,INDHOTEL,optics-7,0.9961954433834874,1.4760764998282367,-4.025164343782503,0.2346397442635601,0.021902017291066285,False,0.4360710096895504,12.352122318991634,618.0365781311729,25,1.0,2.0,795400.0,1412800.0,1.7762132260497863,0.20333412682640423,True,1200000.0,17.073711340206188,23.597812421423182,37.47887855167212,32.980526740099016,2.181877089756772,True,False,True,False,False,unchecked,unchecked
BANKBARODA,UNIONBANK,optics-14,5.524197474351647,0.28528708851975315,4.1523908290121865,0.8822232113629196,0.08616714697406341,False,0.5236256388995002,51.813373828466794,712.3331020496761,8,1.0,1.0,707557.5,823050.0,1.1632270168855534,3.0773910341372215,True,2500000.0,13.303846153846154,18.387429643527206,29.20356472795497,48.78398296135394,-2.1717994690472775,True,False,False,False,False,unchecked,unchecked
PERSISTENT,TATAELXSI,optics-18,9.79258440588912,0.42232494467045567,5.031987308063844,0.7381242855944625,0.07118155619596543,False,0.5163612292486552,30.559439226139144,823.9882036540289,15,1.0,1.0,734375.0,460625.0,0.6272340425531915,0.48519297869707506,True,1900000.0,10.007489361702127,13.831489361702127,21.967659574468087,75.0182968614198,2.164238354235495,True,False,False,False,False,unchecked,unchecked
