symbol_a,symbol_b,group,distance,beta,alpha,coint_p,bh_bar,bh_pass,hurst,half_life,sigma_bps,crossings,lots_a,lots_b,notional_a,notional_b,beta_effective,lot_error,lot_size_known,min_notional_for_lot_gate,cost_hard_bps,cost_allin_low_bps,cost_allin_high_bps,cost_coverage,z_today,gate_sigma,gate_half_life,gate_hurst,gate_lot,admitted,mwpl_ban_screen,event_screen
ALKEM,FORTIS,optics-5,1.3230534523693942,0.022645890295400425,8.462094140780257,0.013419873260609361,0.0025936599423631124,False,0.2775942901644259,6.192513987457379,278.2287903353037,30,4.0,1.0,2677500.0,718231.25,0.2682469654528478,10.845282386947316,True,29200000.0,7.799718837535015,10.780099206349206,17.121334033613447,32.500830810154305,-1.114827860931332,True,False,True,False,False,unchecked,unchecked
ALKEM,MANKIND,optics-5,5.507387745331295,-0.02138207168037059,8.782512787527,0.01046841060232715,0.002017291066282421,False,0.280010165275335,5.944462295936,278.1293928364214,32,4.0,1.0,2677500.0,595725.0,-0.22249299719887955,9.405586536459658,True,25200000.0,7.51833193277311,10.391190476190477,16.503655462184874,33.705186523519515,-1.0951105563690733,True,False,True,False,False,unchecked,unchecked
APOLLOHOSP,FORTIS,optics-5,1.379958663563886,0.5445030027573446,5.239257077058547,0.978672260773231,0.09596541786743518,False,0.4548753717263918,144.47771932502155,657.1667914737739,14,2.0,2.0,2209625.0,1436462.5,0.6500933416303671,0.19392058140784646,True,5000000.0,10.148074051026759,14.02579340385812,22.276260112009957,59.00153689797067,1.943844647966486,True,False,True,False,False,unchecked,unchecked
APOLLOHOSP,MANKIND,optics-5,3.1054926081671597,0.667754489230535,3.7885180194900774,0.7665757822820956,0.07492795389048991,False,0.4250700925874704,34.32067512315223,539.332989157387,9,2.0,3.0,2209625.0,1787175.0,0.8088137127340612,0.21124414104062578,True,3200000.0,11.124204333314477,15.374916558239521,24.418985121909827,44.173251792800585,1.9625434413244476,True,False,True,False,False,unchecked,unchecked
BAJAJ-AUTO,BOSCHLTD,optics-11,7.48695130015146,0.4684141045973635,4.237868756899735,0.5753224781931612,0.0521613832853026,False,0.4940913188027333,29.66367309935049,688.2979600866375,19,3.0,1.0,2679750.0,1216000.0,0.45377367291724974,0.03125531775499861,True,2300000.0,8.940708088441086,12.357076219796623,19.62594458438287,70.14163900517104,1.3372914164494396,True,False,True,True,False,unchecked,unchecked
BAJAJ-AUTO,EICHERMOT,optics-11,3.723758044578808,0.9891279164962025,0.38707686565830846,0.39364722891066706,0.03429394812680115,False,0.4715930541279596,16.954438410217552,559.078547830436,22,3.0,3.0,2679750.0,2417700.0,0.9022110271480549,0.08787224371953237,True,100000.0,11.698597816960538,16.168793730758466,25.67984886649874,43.54219923465323,1.8119364524141217,True,False,True,True,False,unchecked,unchecked
BAJAJ-AUTO,HEROMOTOCO,optics-11,4.324935189863707,-0.2643771006383845,11.445549643148093,0.8884612034166441,0.0867435158501441,False,0.48431114943241177,46.07002786674602,783.7149594902261,13,3.0,1.0,2679750.0,840000.0,-0.31346207668625803,0.1856627367852561,True,5900000.0,8.077791771620488,11.164427651833194,17.731738035264485,88.39685742385673,2.823684392976678,True,False,True,False,False,unchecked,unchecked
BAJAJ-AUTO,M&M,optics-11,7.940580778131541,-0.3724207406657889,12.19909615181672,0.8198012440553637,0.0792507204610951,False,0.47732145207562593,32.60200824531345,757.4991317763905,17,3.0,1.0,2679750.0,666800.0,-0.24882918182666294,0.33186003179677165,True,1400000.0,7.6802994682339785,10.615048045526636,16.85919395465995,89.86184438159508,2.733835055530326,True,False,True,False,False,unchecked,unchecked
BAJAJ-AUTO,MARUTI,optics-11,8.21644223998708,-0.4333712644299243,13.329398805535385,0.4312851473540724,0.038616714697406344,False,0.5017208664239433,24.347582731187174,704.3345703207675,17,3.0,2.0,2679750.0,1337600.0,-0.4991510402089747,0.15178619622041634,True,4100000.0,9.219778897285195,12.742783841776285,20.23853904282116,69.60330178285305,2.4603282921086924,True,False,False,False,False,unchecked,unchecked
BAJAJ-AUTO,TMPV,optics-11,17.50230228467303,-0.3324625591080841,11.134761934424423,0.7639602836244646,0.07406340057636888,False,0.5326112808116875,30.058741507419082,747.1871781840061,19,3.0,2.0,2679750.0,1022079.9999999999,-0.38140871349939354,0.1472230573049189,True,4100000.0,8.495663588021271,11.741974064744845,18.64901763224181,80.13153217166928,2.2417212232388626,True,False,False,False,False,unchecked,unchecked
BAJAJ-AUTO,TVSMOTOR,optics-11,1.2106483724693207,0.7822713949569228,2.7621141269386205,0.9023313748928898,0.08760806916426514,False,0.5170427784881725,30.76470055909921,607.1397254121877,1,3.0,3.0,2679750.0,2259705.0,0.84325216904562,0.07795347558637906,True,100000.0,11.336000839630563,15.667643436887769,24.883904282115868,48.79778659561399,1.2762080855536004,True,False,False,True,False,unchecked,unchecked
BAJAJ-AUTO,UNOMINDA,optics-11,11.312125385723725,-0.2716823918734321,11.09728818943602,0.9677308574167747,0.09337175792507205,False,0.5051499338440354,51.63307473901117,778.0970673661241,19,3.0,1.0,2679750.0,701800.0,-0.26189010168859034,0.03604315361520998,True,2300000.0,7.760624125384831,10.726065864353018,17.03551637279597,91.34998321608471,2.9659300731749965,True,False,False,True,False,unchecked,unchecked
BAJAJFINSV,BAJFINANCE,optics-4,3.7342624749673274,0.7358330661516213,2.500052655581835,0.5897168931283361,0.05273775216138329,False,0.320425189390334,31.96724933640229,477.63182052052053,7,4.0,2.0,2402400.0,1619850.0000000002,0.6742632367632369,0.08367363770480206,True,1000000.0,10.296718906093908,14.231237512487514,22.602553696303698,42.26352711628597,-0.788636440757133,True,False,True,True,False,unchecked,unchecked
BAJAJFINSV,CHOLAFIN,optics-4,3.8831916868658976,0.5089348582858332,3.7953839573620836,0.7024945828240395,0.06743515850144093,False,0.3819487811165852,35.06731330780841,603.159200677926,5,4.0,1.0,2402400.0,1164312.5,0.48464556277056275,0.04772574548554272,True,2200000.0,9.130570211038961,12.619487283549784,20.0427150974026,60.187374589392974,-0.4261783773583414,True,False,True,True,False,unchecked,unchecked
BAJFINANCE,CHOLAFIN,optics-4,0.524331344645236,0.811972248487363,0.8688548393472629,0.1189666143346717,0.014121037463976947,False,0.29408187737181,10.074923559379677,385.46122096848734,25,3.0,2.0,2429775.0,2328625.0,0.9583706310255065,0.1802997366115301,True,3700000.0,12.043979380806865,16.646150363716806,26.438003518844337,29.159631565503076,0.04429549545959491,True,False,True,False,False,unchecked,unchecked
BANKBARODA,BANKINDIA,optics-14,4.056168867980792,0.6024305287004443,2.618634275088672,0.8730218639436405,0.08530259365994236,False,0.47527925930651477,44.60656644626415,515.276379862948,23,4.0,2.0,2830230.0,1497600.0,0.5291442744935924,0.1216509634147263,True,3200000.0,9.404237288135594,12.997726333195535,20.643447705663498,49.92154287499009,-2.407972030694746,True,False,True,False,False,unchecked,unchecked
BANKBARODA,CANBK,optics-14,2.9278546726407013,0.7454205977745589,1.9493591045445797,0.3255688018158527,0.029682997118155623,False,0.39983627979960834,13.162688533876892,315.51945778469275,21,4.0,2.0,2830230.0,1732725.0,0.612220561579801,0.17869111289978368,True,1800000.0,9.915156453715777,13.703874773428309,21.764977581327315,28.993317967428947,-2.525152175175096,True,False,True,False,False,unchecked,unchecked
BANKBARODA,FEDERALBNK,optics-14,33.08611818371022,0.03583413944772139,5.404356209687712,0.6392695519324452,0.05878962536023055,False,0.4885935435035265,27.61966839278211,778.3949216192606,12,4.0,1.0,2830230.0,860625.0,0.30408306038731836,7.485847995064781,True,21600000.0,8.020110821382008,11.084706013292205,17.605121315228796,88.42823717959078,-1.6078238565577325,True,False,True,False,False,unchecked,unchecked
BANKBARODA,INDIANB,optics-14,5.230793779197137,0.5262283877951395,2.065316314573595,0.8665383026974944,0.08386167146974063,False,0.5144752879318586,58.46860835251224,625.5387456797604,12,4.0,1.0,2830230.0,882400.0,0.311776781392325,0.4075257271872995,True,3200000.0,8.0674272055628,11.150102641834764,17.70898654879639,70.64647589585253,-2.3341877309078636,True,False,False,False,False,unchecked,unchecked
